"Tumor_T3" "Tumor_T4" "Tumor_T5" "HT1376_1" "HT1376_2" "RT4_1" "RT4_2" "SCABER_1" "SCABER_2" "SW780_1" "SW780_2" "Tumor_T1"
"ENSG00000136010.9" 4.25 1.24 2.75 0.02 0.01 0.23 0.06 22.76 34.23 0.03 0.04 0.16
"ENSG00000136011.10" 0.91 0 0.03 0 0 0 0.24 0 0.02 0 0 0
"ENSG00000136014.7" 0.63 0.22 0.09 0.02 0.1 0.05 0.31 0.09 0.03 1.99 2.71 0.69
"ENSG00000136021.13" 25.36 8.84 14.89 6.36 4.95 53.76 97.79 44.2 75.88 6.11 4.33 9.3
"ENSG00000136026.9" 19.93 13.89 18.02 8.3 11.17 91.92 61.57 166.89 176.03 31.35 30.62 10.57
"ENSG00000136040.4" 9.76 6.7 11.28 0.01 0.07 1.3 1.85 0.91 0.93 0.16 0.34 0.64
"ENSG00000136044.7" 15.9 5.34 9.31 8.12 14.2 35.17 72.78 31.03 52.06 3.43 3.21 12.48
"ENSG00000136045.7" 10.11 5.05 8.84 51.92 46.36 111.62 48.24 104.07 73.55 29.3 20.56 9.93
"ENSG00000136048.9" 11.34 3.45 26.29 40.42 27.63 62.35 40.6 20.26 10.92 20.35 20.47 0.7
"ENSG00000136051.9" 25.35 11.26 28.54 3.55 22.21 36.28 42.02 28.65 75.81 4.75 4.59 10.56
"ENSG00000136052.5" 8 3.57 11.56 1.55 1.64 0.52 0.37 5.51 9.73 1.06 1.54 2.72
"ENSG00000136059.10" 16.55 1.62 1.09 0.35 0.08 1.54 9.29 2.39 1.7 11.61 14.04 8.48
"ENSG00000136068.10" 42.41 9.1 65.4 36.57 45.8 157.07 118.21 136.62 164.47 145.04 212.3 75.9
"ENSG00000136098.12" 6.56 1.61 4.86 2.13 1.83 3.54 3.03 5.06 7.08 0.95 0.91 2.7
"ENSG00000136099.9" 0.04 0.01 0 0 0 0 0.01 0 0 0 0 0
"ENSG00000136100.8" 20.09 13.36 13.43 10.34 11.03 30.1 33.87 29.54 47.57 6.3 4.26 7.76
"ENSG00000136104.14" 13.94 6.42 7.89 47.9 57.22 21.81 23.57 23.02 25.15 19.38 19.06 2.19
"ENSG00000136108.10" 4.81 9.31 10.32 23.05 22.93 67.15 58.07 38.9 48.29 6.79 5.35 4.4
"ENSG00000136110.8" 0 0.06 0 0 0 0 0.06 0 0 0 0 0
"ENSG00000136111.8" 8.46 3.44 3.07 4.57 4.94 7.82 17.37 5.57 4.44 0.41 0.41 7.32
"ENSG00000136114.11" 1.98 1.89 1.96 0.58 0.66 1.6 0.53 8.03 8.47 3.85 3.53 0.15
"ENSG00000136122.11" 1.4 2.52 3.84 11.01 8.42 8.06 7.82 11.56 12.42 2.6 2.14 1.01
"ENSG00000136141.10" 9.79 3.29 6.03 1.25 0.99 8.53 8.2 11 13.06 2.02 2.06 2.34
"ENSG00000136143.9" 12.54 26.74 5.83 18.95 13.03 27.59 23.19 28.04 41.91 9.28 7.79 6.29
"ENSG00000136144.7" 8.36 3.84 6.89 2.16 1.09 17.06 25.66 10.99 9.46 2.69 2.03 2.08
"ENSG00000136146.10" 15 10.45 8.96 31.08 31.15 37.76 35.07 38.94 41.94 28.55 30.42 9.33
"ENSG00000136147.12" 16.68 15.47 23.39 22.44 19.79 47.66 32.05 15.44 11.87 32.86 30.95 10.32
"ENSG00000136149.6" 1.18 0.49 0.75 0.41 0.22 0.42 0.41 0.42 0.37 0 0.22 1.96
"ENSG00000136152.10" 11.4 7.02 6.29 2.17 1.38 17.18 15 18.3 21.54 5.99 5.88 6.23
"ENSG00000136153.15" 52.12 9.08 49.96 63.91 282.32 20.03 11.58 11.82 17.32 4.33 7.8 43.75
"ENSG00000136155.12" 0.09 4.84 2.15 0.24 0.35 0.2 0.15 9.57 6.82 5.4 5.23 0
"ENSG00000136156.8" 193.18 116.66 101.37 167.84 142.03 557.81 1942.23 284.37 520.66 201.52 245 39.16
"ENSG00000136158.6" 8.25 1.6 2.82 13.9 9.79 9.57 16.57 7.69 6.88 3.61 3.38 2.91
"ENSG00000136159.3" 4.78 6.54 2.85 29.14 19.54 24.17 18.51 39.54 43.69 16.22 12.75 0.77
"ENSG00000136160.10" 21.83 0.74 0.81 10.56 10.93 0 0 0.48 1.17 0.06 0 0.39
"ENSG00000136161.8" 6.4 3.64 3.62 0.2 0.19 2.12 6.23 5.73 8.45 0.2 0.32 1.64
"ENSG00000136167.9" 41.52 25.3 62.97 0.74 1.46 107.69 122.55 95.14 122.86 60.11 67.88 3.58
"ENSG00000136169.12" 6.03 2.9 3.98 0.45 0.15 3.03 4.34 2.73 5.11 0.88 1.27 1.36
"ENSG00000136193.12" 14.66 5.89 12.4 0.77 0.7 48.2 31.8 90.73 127.54 9.58 11.42 4.85
"ENSG00000136197.8" 1.51 0.68 1.71 3.83 1.05 7.13 1.54 6.46 0.54 1.41 0.43 1.74
"ENSG00000136205.12" 13.33 11.26 23.94 2.29 2.74 43.11 11.69 61.99 31.16 8.31 8.74 17.17
"ENSG00000136206.3" 0 0 0 0.06 0 0.28 2.13 0.31 2.49 0.08 0.36 0.46
"ENSG00000136213.7" 3.56 4.31 4.39 2.97 3.07 9.36 5.01 16.25 4.98 5.28 9.49 1.22
"ENSG00000136231.9" 0.4 2.77 7.89 3.56 3.24 17.02 2.92 58.94 111.58 1.48 2.66 2.44
"ENSG00000136235.11" 45.23 59.49 33.22 19.14 15.52 554.39 1144.59 68 46.39 0.44 0.47 0.9
"ENSG00000136237.14" 15.66 5.27 6.33 0 0.03 1.33 6.09 7.62 14.13 0.49 0.5 3.11
"ENSG00000136238.13" 72.91 49.23 53.97 403.94 708.09 446.67 337.78 418.65 529.68 605.24 565.95 37.16
"ENSG00000136240.5" 40.35 27.61 35.85 173.73 132.45 105.12 75.83 146.94 174.66 112.05 83.11 30.25
"ENSG00000136243.12" 12.21 10.31 11.08 18.59 8.27 49.41 39.67 59 47.78 11.61 11.94 11.08
"ENSG00000136244.7" 10.49 0.5 24.19 0 0 0.38 0.04 19.79 7.48 0 0 0.35
"ENSG00000136247.10" 13.28 7.57 13.47 50.33 40.25 46.04 31.18 78.83 38.57 59.08 54.2 6.23
"ENSG00000136250.7" 9.1 10.03 10.52 0 0 0 0 0.26 0.85 0.03 0 0.74
"ENSG00000136261.10" 19.61 12.97 8.66 377.65 286.3 58.47 78.43 78.04 130.45 40.56 33.43 9.5
"ENSG00000136267.9" 1.55 0 0.34 0.03 0.24 0 0 0 0.01 0 0 0
"ENSG00000136270.9" 11.16 7.73 9.53 59.67 48.08 64.69 43.67 95.6 61.76 45.54 41.71 6.8
"ENSG00000136271.6" 9.29 6.65 13.4 72.69 52.67 88.5 59.64 67.61 50.22 37.15 43.44 9.21
"ENSG00000136273.7" 9.25 4.75 7.14 15.77 8.23 21.17 25.94 25.68 31.96 8.27 6.19 4.66
"ENSG00000136274.8" 0.61 0.07 0.14 0.01 0.02 0 0.01 0.98 1.26 0.16 0.19 0.08
"ENSG00000136275.6" 0 0.1 0 0 0 0 0 0.18 0 0 0 0
"ENSG00000136279.14" 29.58 17.77 20.46 48.75 35.02 50.93 40.4 83.25 54.52 24.81 21.78 18.96
"ENSG00000136280.11" 10.06 10.02 11.95 18.96 15.41 38.68 33.33 46.29 29.85 21.76 29.53 3.31
"ENSG00000136286.10" 3.86 3.96 7.63 0.12 0.03 0.17 0.12 0.06 0.06 0.13 0.13 0.26
"ENSG00000136295.10" 9.15 16.2 14.22 0.44 0.52 56.18 60.2 43.84 24.4 17.62 31.71 8.88
"ENSG00000136297.10" 0 0 0 0 0 0 0.04 0 0 0 0 0
"ENSG00000136305.7" 2.44 2.83 1.51 0.23 0 0.03 1.37 19.44 16.53 0 0 0.45
"ENSG00000136315.3" 0.23 0 0.08 0 0 0 0 0 0 0 0 0
"ENSG00000136319.7" 4.38 2.63 3.08 4.47 3.83 7.71 7.03 12.69 26.99 5.51 4.84 4.03
"ENSG00000136327.6" 0 0.04 0 0 0 0.36 0 3.68 0.6 0.06 0 0.06
"ENSG00000136352.13" 0 0 0 0 0 0.27 0.77 0.61 0.33 0 0 0
"ENSG00000136367.12" 0.09 0.25 0.27 0 0 4.32 5.3 0.36 0.23 0.03 0.13 1.4
"ENSG00000136371.5" 4.13 3.2 8.54 81.47 60.27 61.11 15.77 33.12 9.88 135.65 101.22 4.48
"ENSG00000136378.10" 1.35 1.1 2.09 0 0.01 2.05 4.61 0.07 0.01 2.62 4.98 3.99
"ENSG00000136379.7" 10.84 4.01 8.69 36.5 25.51 62.53 51.71 39.24 25.35 5.99 4.92 6.62
"ENSG00000136381.8" 16.32 7.2 11.76 5.41 5.69 29.94 60.83 15.13 23.7 4.48 4.83 6.43
"ENSG00000136383.6" 1 0.27 0.74 0.06 0.07 1.29 2.06 0.44 0.28 0.07 0.14 0.45
"ENSG00000136404.11" 2.6 0.88 1.25 0.66 0.88 3 7.29 0.43 1.11 2.36 2.08 0.22
"ENSG00000136425.8" 3.9 0.88 2.53 1.59 0.96 1.09 0.76 3.21 2.26 9.44 8.92 3.91
"ENSG00000136436.10" 37.77 26.3 32.02 12.72 7.91 101.76 43.22 69.12 68.13 21.94 21.65 26.05
"ENSG00000136444.5" 7.26 3.9 4.85 7.81 5.77 20.35 20.26 17.34 10.28 8.42 8.99 7.43
"ENSG00000136448.7" 25.28 14.38 17.14 140.17 435.22 115.06 84.73 132.59 139.3 134.56 165.18 19.79
"ENSG00000136449.9" 0.34 0.15 0.49 0 0.15 0 0.01 0.82 0.53 0 0 0.07
"ENSG00000136450.8" 71.91 42.49 54.85 170.87 114.01 234.17 292.85 175.15 342.83 13.68 14.2 40.61
"ENSG00000136451.4" 24.21 6.55 13.26 5.51 5.51 63.47 71.01 41.79 40.66 6 6.74 7.2
"ENSG00000136457.5" 0 0 0 0 0 1.73 4.75 0.28 0.53 0.17 0.26 0.26
"ENSG00000136463.7" 4.15 3.25 3.84 40.3 25.57 33.12 14.82 23.65 19.23 36.71 35.81 3.18
"ENSG00000136478.3" 8.19 7.59 5.32 4.82 4.72 15.37 10.38 18.44 19.5 3.63 4.38 3.12
"ENSG00000136485.10" 13.69 8.99 10 14.66 11.43 44.76 53.9 46.72 44.75 37.03 38.13 12.79
"ENSG00000136487.13" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000136488.10" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000136490.4" 7.52 6.78 9.28 0.28 0.19 1.25 0.51 4.93 1.14 2.33 6.11 3.91
"ENSG00000136492.4" 0.6 1.74 4.39 1.28 1.33 3.01 6.61 6.71 15.89 2.86 2.84 0.73
"ENSG00000136504.7" 15.73 9.25 11.07 7.65 5.68 23.84 31.33 22.06 38.24 7.72 7.5 9.1
"ENSG00000136514.2" 2.41 6.94 6.14 1.8 1.41 19.71 7.12 11.45 3.95 11.41 9.66 0.87
"ENSG00000136518.12" 12.99 21.12 19.82 147.67 138.75 68.96 62.32 95.63 114.41 55.39 55.75 10.15
"ENSG00000136521.8" 25.6 22.96 12.83 226.34 150.91 68.13 93.28 112.83 149.52 107.38 74.36 9.19
"ENSG00000136522.9" 9.57 8.17 7.72 147.02 145.73 51 41 47.55 53.34 89.88 88.98 3.24
"ENSG00000136527.13" 57.57 48.42 40.68 201.62 266.44 228.47 157.91 170.78 208.54 27.45 24.14 18.26
"ENSG00000136531.9" 0.33 0.04 0.01 0 0 0.01 0.07 0.09 0.06 0.25 0 0
"ENSG00000136535.10" 0 0.02 0.02 0 0 0.01 0.08 0.08 0.05 0 0 0.06
"ENSG00000136536.10" 46.1 14.66 28.12 14.31 9.53 159.08 128.87 97.57 137.63 10.45 4.65 17.15
"ENSG00000136541.10" 0.42 0.59 0.86 0 0 0 0 0.21 0.58 0 0 0
"ENSG00000136542.4" 2.26 0.97 0.41 0.06 0.03 1.19 0.39 0.07 0.18 1.19 2.08 0.77
"ENSG00000136546.9" 10.45 0.01 0.08 0 0 0 0 0 0 0 0 0
"ENSG00000136560.9" 48.32 12.65 32.05 10.81 9.95 70.22 69.82 32.57 63.79 14.06 15.72 6.75
"ENSG00000136573.8" 0.95 0.6 0.06 0.14 0 0 0 0.02 0.07 0.29 0.04 0.54
"ENSG00000136574.13" 0 0 0 0 0 0 0.09 0 0.01 0 0 0
"ENSG00000136603.9" 36.68 18.58 46.84 3.78 3.57 13.09 21.71 25.94 63.05 21.34 23.72 15.41
"ENSG00000136628.13" 16.78 14.35 16.09 45.68 74.95 103.78 50.89 157.25 303.86 74.52 73.06 9.61
"ENSG00000136630.11" 2.89 1.41 3.3 0 0 0.28 0.14 0.33 0.06 0.14 0.5 0.41
"ENSG00000136631.8" 15.44 15.71 12.87 22.44 20.19 36.77 49.78 38.11 41.55 17.55 15.93 12.83
"ENSG00000136634.5" 2.51 0.59 1.02 0 0 0 0 0 0 0 0 0
"ENSG00000136636.8" 19.91 5.24 7.63 15.29 17.15 22.9 19.8 48.26 68.46 8.93 8.25 3.55
"ENSG00000136643.7" 10.03 3.99 8.84 1.84 1.12 9.43 8.35 17.04 22.87 2.46 2.66 2.03
"ENSG00000136653.15" 13.57 8.17 11.56 2.39 2.14 13.74 8.28 24.18 8.72 5.36 6.83 9.79
"ENSG00000136682.10" 13.41 9.85 12.79 19.52 15.87 47.9 31.11 23.67 28.5 10.57 10.15 7.28
"ENSG00000136688.6" 0.38 4.97 0 0.09 0.16 1.94 0 0.64 3.6 0.21 0.17 0
"ENSG00000136689.14" 18.53 11.96 19.9 1.03 0.72 122.84 82.9 6.04 6.45 4.26 3.96 29.45
"ENSG00000136694.8" 0 0.17 0 0 0 0 0 0 0 0 0 0
"ENSG00000136695.10" 0.01 2.36 0.32 0.11 0.32 0.94 0.52 0.62 0.67 1.19 0.79 0.03
"ENSG00000136696.6" 0 0.1 0.08 0.17 0.09 0 0.03 0.05 0.17 0 0 0.88
"ENSG00000136697.8" 0 0.11 0 0 0 0 0.25 0 0 0 0.12 0
"ENSG00000136698.4" 0 0 0 0 0 0 0.03 0 0 0 0 0
"ENSG00000136699.15" 5.3 7.15 7.44 13.89 11.38 48.07 42.82 54.36 62.59 12.32 16.74 6.62
"ENSG00000136709.7" 18.95 9.69 11.02 5.7 5.48 29.14 35.78 24.92 41.11 5.61 6.21 3.75
"ENSG00000136710.5" 10.61 6.02 6.16 20.38 15.61 26.68 20.62 29.49 18.81 14.46 15.52 4.29
"ENSG00000136715.13" 3.61 3.18 2.81 1.09 1.26 22.45 21.91 16.17 20.46 3.82 4.74 1.69
"ENSG00000136717.10" 19.61 2.57 7.07 4.93 2.7 0.25 0.23 15.66 10.32 3.66 6.86 0.95
"ENSG00000136718.5" 8.34 12.16 8.97 63.05 42.23 77.97 41.17 77.88 57.51 55.48 52.85 9.64
"ENSG00000136720.6" 8.32 13.25 5.66 3.11 3.32 30.96 25.48 44.52 16.7 5.9 9.96 10.49
"ENSG00000136731.8" 14.18 9.69 11.39 1.08 1.46 19.9 44.17 26.33 105.83 4.8 10.75 8.37
"ENSG00000136732.10" 23.13 6.02 8.29 0.39 0.65 0 0 0 0 0.08 0.12 0.93
"ENSG00000136738.10" 10.37 5.13 7.58 14.32 11.77 17.01 18.49 16.35 28.77 4.54 3.71 10.49
"ENSG00000136750.7" 0 0 0 0 0 0 0 0 0.06 0 0 0
"ENSG00000136754.12" 21.14 8.34 16.47 16.89 11.37 29.44 33.34 41.19 71.17 7.9 5.56 7.98
"ENSG00000136758.14" 30.87 16.62 26.13 24.1 25 59.21 51.82 79.1 153.76 23.26 21.81 9.33
"ENSG00000136770.6" 15.06 9.38 11.95 18.69 37.82 10.16 7 17.98 14.6 13.34 16.7 7.95
"ENSG00000136783.9" 10.12 4.79 7.13 32.15 19.03 4.33 5.68 7.93 8.57 21.3 13.58 4.39
"ENSG00000136802.7" 12.08 8.69 12.25 7.85 9.71 12.29 12.19 55.5 37.91 21.71 36.26 5.19
"ENSG00000136807.7" 15.68 8.79 11.07 34.12 19.45 33.42 34.31 57.63 51.47 29.13 33.9 10.3
"ENSG00000136810.8" 40.67 29.32 61 1817.41 1560.5 166.95 198.04 419.33 395 1969.15 1542.42 22.82
"ENSG00000136811.12" 6.67 7.11 11.89 3.01 3.57 33.9 26.07 43.8 45.76 5.76 9.75 9.93
"ENSG00000136813.10" 29.56 17.69 26.71 6.52 6.65 58.12 82.83 66.35 150.74 11.47 17.36 12.9
"ENSG00000136816.11" 9.16 4.32 10.78 6.48 6.09 13.99 9.63 27.19 19.4 8.6 7.88 1.38
"ENSG00000136819.10" 14.58 10.68 15.43 46.82 84.08 35.57 42.68 72.06 94.49 44.83 55.44 11.57
"ENSG00000136824.14" 3.16 3.83 7.81 20.71 87 6.17 11.25 23.9 49.49 4.56 6.07 2.44
"ENSG00000136826.10" 44.95 8.06 10.83 40.9 28.6 36.67 5.65 61.8 50.09 3.54 4.01 7.92
"ENSG00000136827.11" 10.86 5.92 14.7 41.97 30.45 34.73 27.76 44.47 36.17 19.29 14.36 4
"ENSG00000136828.14" 7.29 3.07 3.13 1.47 2.33 8.37 18.2 2.45 1.79 5.57 3.58 6.81
"ENSG00000136830.7" 33.64 27.55 43.96 62.08 51.75 80.41 63.76 128.5 85.86 79.9 104.82 24.25
"ENSG00000136834.2" 0 0 0 0 0 0 0.41 0 0.14 0 0.1 0.25
"ENSG00000136839.1" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000136840.14" 5.21 8.81 2.61 40.13 19.59 2.13 0.68 28.32 12.23 6.76 6.55 5.05
"ENSG00000136842.9" 5.77 0.23 1.32 1.07 2.11 1.35 2.02 0.53 0.31 6.97 4.4 0.08
"ENSG00000136848.12" 7.77 7.77 6.88 0.28 0.25 31.81 15.17 48.81 38.89 6.64 13.05 7.98
"ENSG00000136854.13" 3.27 0.76 2.47 2.65 4.02 2.35 2.67 11.76 11.66 2.53 5.29 0.46
"ENSG00000136856.13" 8.96 2.53 9.25 20.29 14.43 21.51 25.55 10.1 7.49 6.43 5.15 3.86
"ENSG00000136859.5" 27.54 2.72 25.92 0 0.07 0 0.01 0.2 0.01 0.03 0.14 1.3
"ENSG00000136861.13" 9.33 6.61 16.04 15.91 39.11 18.04 19.07 31.63 32.36 7.51 16 11.07
"ENSG00000136866.9" 1.1 0.43 1.21 0.2 0.15 0 0 2.28 3.12 0.5 0.33 0.93
"ENSG00000136867.6" 5.35 3.47 15.18 8.39 5.56 3.69 2.11 25.12 24.17 19.84 14.53 0.13
"ENSG00000136868.9" 8.54 6.37 9.7 10.75 10.26 23.26 12.79 21.95 17.72 7.16 7.3 1.32
"ENSG00000136869.13" 13.67 3.21 9.18 0 0 11.64 28.31 0.5 0.27 1.28 1.11 7.76
"ENSG00000136870.6" 8.74 3.46 6.29 2.33 2.35 7.92 10.49 9.17 11.3 3.48 2.21 1.92
"ENSG00000136872.13" 0 0 0 0 0 0.04 0.04 0.03 0.01 0 0 0
"ENSG00000136874.6" 13.23 7.7 11.86 3.67 3.32 13.39 19.25 15.56 17.94 2.28 2.36 9.34
"ENSG00000136875.8" 6.27 4.11 8.77 22.13 15.05 15.83 21.79 33.87 32.05 9.93 8.15 2.73
"ENSG00000136877.10" 11.75 9.54 15.81 53.77 32.44 71.9 39.33 74.22 53.72 39.31 32.09 20.28
"ENSG00000136878.8" 6.94 6.25 4.69 4.32 3.58 12.04 8.78 17.63 5.51 4.26 5.63 5.39
"ENSG00000136881.7" 0 0 0 0 0 0 0.02 0 0.03 0 0 0
"ENSG00000136883.8" 0 0.03 0 0 0 0.02 0.45 0.35 0.61 0.33 0.2 0.57
"ENSG00000136888.6" 47.55 21.32 36.42 202.89 144.19 173.5 147.36 104.21 113.44 93.94 72.06 29.53
"ENSG00000136891.9" 5.69 4.63 7.95 30.68 22.4 13.52 26.11 20.47 32.97 8.53 7.18 3.25
"ENSG00000136895.14" 5.51 1.21 2.37 0.04 0 2.73 8.57 0.97 2.82 0.18 1 4.52
"ENSG00000136897.6" 4 2.11 3.78 28.72 16.62 16.06 11.78 14.52 11.44 13.09 8.1 1.52
"ENSG00000136908.13" 3.51 5.36 5.81 51.66 30.01 20.37 9.97 41.58 14.87 32.97 37.01 2.06
"ENSG00000136918.3" 0 0 0 0.27 0 0 0 0.11 0.03 0 0 0
"ENSG00000136925.10" 8.7 3.87 8.64 3.29 1.31 20.76 17.31 13.38 15.89 0.94 1.1 3.6
"ENSG00000136928.4" 0.06 0.04 0.4 0 0 3.87 0.44 0.03 0 0.48 0.95 2.71
"ENSG00000136929.8" 0.1 0.3 0.29 0 0 0 0 0 0 0 0 0
"ENSG00000136930.8" 26.33 23.05 44.72 588.68 538.14 99.26 58.2 189.24 153.31 361.96 320.76 12.59
"ENSG00000136931.5" 0.05 0 0.06 0 0 0.01 0.01 0.06 0.01 0 0.03 0
"ENSG00000136932.9" 7.51 2.85 3.8 9.12 5.3 23.16 15.33 9.04 10 2.36 1.21 2.65
"ENSG00000136933.12" 5.31 3.04 3.7 48.65 32.82 18.53 10.12 25.54 18.61 14.11 12.73 2.96
"ENSG00000136935.9" 5.69 3.05 5.26 1.09 2.55 15.81 24.31 14.7 27.58 1.42 1.97 4.05
"ENSG00000136936.6" 7.35 3.84 4.93 7.93 14.86 14.73 12.87 13.36 12.71 8.52 10.23 4.56
"ENSG00000136937.8" 10.51 5.2 13.15 18.6 17.46 21.92 31.17 26.26 33.35 4.25 6.86 7.1
"ENSG00000136938.8" 20.78 17.15 34.53 299.48 480.06 255.56 123.85 225.31 257.19 157.26 155.96 32.56
"ENSG00000136939.1" 0 0 0 0 0 0.17 0.3 0 0.04 0 0 0.05
"ENSG00000136940.9" 7.72 3.74 5.99 11.95 10.75 0.05 0 13.49 11.45 8.84 7.62 2.43
"ENSG00000136942.10" 338.91 236.01 420.92 12363 11798.57 2138.22 890.82 3029.24 1119.9 8518.42 7009.41 284.06
"ENSG00000136943.6" 0.18 1.53 5.49 19.76 19.11 1.83 2.87 33.39 47.73 9.98 9.84 0
"ENSG00000136944.13" 0 0.04 0.01 0 0 1.03 0.94 1.6 1.13 1.06 2.75 2.4
"ENSG00000136950.9" 9.34 12.38 9.8 111.84 87.55 34.63 19.17 66.9 34.63 30.07 33.08 7.15
"ENSG00000136960.8" 23.08 4.58 8.81 0.14 0.03 0 0.03 0.11 0.13 0 0 0.24
"ENSG00000136982.5" 1.08 1.44 2.76 18.75 13.96 2.47 5.06 18.08 16.89 2.62 2.04 0.23
"ENSG00000136986.5" 15.17 11.95 14.97 66.92 76.18 48.6 38.46 66.95 84.4 73.04 62.93 2.05
"ENSG00000136997.10" 26.19 16.54 14.8 18.54 13.71 179.74 60.38 251.89 121.65 17.54 21.44 28.75
"ENSG00000136999.4" 1.96 0.46 2.28 0.41 0.25 0.28 0.2 8.19 5.73 0.21 0 0
"ENSG00000137033.7" 26.24 3.95 1.25 0 0 2.46 7.93 0.46 0.67 0.41 0.17 0.06
"ENSG00000137038.7" 12.04 3.35 6.01 49.35 53.71 7.85 29.78 9.15 28.44 18.48 15.34 1.66
"ENSG00000137040.8" 7.01 2.65 6.92 8.71 5.47 6.08 14.18 11.49 11.59 1.47 1.01 1.35
"ENSG00000137054.11" 6.43 2.59 4.6 14.89 14.11 12.44 12.13 21.02 17.46 6.88 6.82 2.07
"ENSG00000137055.10" 10.47 7.67 10.52 14.83 10.55 17.87 37.41 23.26 39.66 4.26 2.72 3.48
"ENSG00000137070.13" 5.43 2.21 2.33 0.83 0.25 2.64 5.46 3.49 2.6 0.73 1.6 0.67
"ENSG00000137073.16" 8.42 5.8 16.48 4.13 12.64 22.83 47.29 28.98 41.61 2.95 4.59 8.02
"ENSG00000137074.14" 7.47 4.35 7.56 38.66 22.56 25.06 25.68 34.82 27.32 10.96 9 6
"ENSG00000137075.13" 13.5 4.16 10.5 2.9 1.73 11.43 19.08 15.08 16.13 2.23 2.26 5.13
"ENSG00000137076.14" 75.45 27.4 56.35 1.46 2.28 74.1 43.91 104.92 57.14 10.71 21.32 26.85
"ENSG00000137077.3" 9.41 0.46 3.51 0 0 0 0 0 0 0 0 0
"ENSG00000137078.4" 2.63 1.17 3.51 0 0.12 0 0.03 0 0 0 0 0
"ENSG00000137080.4" 0 0 0 0 0 0 0 0 0 0 0 0
"ENSG00000137090.7" 0 0 0 0.06 0 0.11 0.05 0 0.02 0.13 0.07 0
"ENSG00000137094.10" 7.81 1.42 1.93 2.17 1.22 0.55 0.71 3.34 3.09 1.13 1.02 0.56
"ENSG00000137098.9" 0.46 0.14 0.27 0.1 0 0.21 0.3 1.26 0.88 0.18 0.18 0.37
"ENSG00000137100.11" 17.28 8.76 11.8 133.63 93.9 31.69 17.62 51.59 29.99 84.3 48.92 4.95
"ENSG00000137101.8" 1.75 1.3 3.94 0 0.11 0.09 0.6 0.06 0.05 0.4 0.24 0.05
"ENSG00000137103.12" 2.06 0.78 0.72 0 0.04 2.76 3.43 3.03 1.86 2.4 2.75 2.37
"ENSG00000137106.13" 21.15 10.64 21.62 132.5 94.29 69.61 45.67 81.44 32.09 70.97 53.6 7.99
"ENSG00000137124.6" 37.09 1.17 12.49 6.62 5.27 20.53 13.71 12.26 10.86 14.83 13.89 2.2
"ENSG00000137133.6" 10.91 5.53 8.7 96.56 81.16 22.51 9.61 19.46 9.74 25.84 25.27 1.23
"ENSG00000137135.13" 0.14 0.57 1.52 13.27 8.83 3.41 4.67 8.47 8.85 0.52 1.28 0.76
"ENSG00000137142.4" 0.23 0.1 0.4 0 0 0.05 0 0 0 0 0 0
"ENSG00000137145.16" 27.36 8.93 15.84 6.44 11.43 51.07 105.38 11.59 15.93 4.95 4.55 10.34
"ENSG00000137154.8" 513.02 139.15 345.59 3993.97 3782.79 2473.26 2190.93 2042.08 1555.68 2010.17 2130.55 752.39
"ENSG00000137161.12" 11.66 9.74 13.96 16.27 11 43.19 26.93 40.59 24.59 43.43 64.64 8.24
"ENSG00000137166.10" 2.15 2.74 2.64 0.24 0.28 18.71 13.9 18.77 10.31 4.58 10.04 4.19
"ENSG00000137168.7" 7.16 7.54 6.61 44.71 29.31 36.53 26.24 43.16 45.8 32.12 24.97 3
"ENSG00000137171.10" 6.44 4.32 4.14 1.86 1.73 10.19 16.24 11.56 11.83 6.8 6.65 5.84
"ENSG00000137177.14" 22.23 8.82 15.71 3.67 3.75 68.59 60.31 51.2 74.42 10.96 10.09 3.07
"ENSG00000137185.7" 4.41 2.66 8.29 5.02 4.27 17.43 26.83 10.51 10.5 4.69 5.33 4.72
"ENSG00000137193.9" 28.64 11.15 14.33 25.31 16.46 174.35 72.13 18.49 21.58 105.31 117.82 21.65
"ENSG00000137198.5" 1.36 0.47 1.65 0 0.15 23.64 2.34 0.18 0.16 1.54 1.22 0.16
"ENSG00000137200.8" 10.88 10.72 11.46 8.12 4.68 40.29 23.56 25.79 22.14 8.34 7.21 7.47
"ENSG00000137203.6" 2.28 8.62 7.4 10.39 17.18 41.51 35.66 78.03 71.6 15.94 27.09 9.2
"ENSG00000137204.10" 0 0.01 0 0 0 0 0.01 0 0 0 0 0
"ENSG00000137207.7" 23.1 18.63 23.33 54.43 29.91 121.7 82.56 83.02 45.18 66.53 65.12 31.42
"ENSG00000137210.9" 20.36 11.35 20.86 262.93 179.73 63.67 40.83 74.69 68.16 185.41 105.8 4.78
"ENSG00000137216.14" 9.48 11.33 8.77 3.62 3.02 55.28 52.91 48.81 63.06 13.61 21.03 12.96
"ENSG00000137218.6" 0.58 0.7 0.88 0.04 0.32 3.7 2.33 3.53 2.08 1.79 2.88 0.89
"ENSG00000137221.10" 4.41 4.69 4.88 3.62 3.3 37.54 25.71 32.72 26.44 3.96 5.16 6.11
"ENSG00000137225.8" 0.46 0.05 0.08 0 0 0 0.36 0.09 0.06 0 0.03 0.16
